1;266.59;210.0;210.0
2;258.22;211.0;210.0
3;250.49;210.0;210.0
4;257.1;210.0;210.0
5;246.96;214.0;210.0
6;245.9;214.0;210.0
7;252.18;214.0;210.0
8;255.56;213.0;210.0
9;253.14;212.0;210.0
10;250.14;212.0;210.0
11;248.4;211.0;210.0
12;254.73;213.0;210.0
13;251.65;213.0;210.0
14;256.56;213.0;210.0
15;259.14;213.0;210.0
16;252.88;210.0;210.0
17;249.53;210.0;210.0
18;238.83;210.0;210.0
19;249.15;210.0;210.0
20;249.92;210.0;210.0
21;250.3;210.0;210.0
22;245.35;210.0;210.0
23;245.61;210.0;210.0
24;248.25;210.0;210.0
25;239.48;210.0;210.0
26;247.22;212.0;210.0
27;238.38;211.0;210.0
28;238.91;212.0;210.0
29;239.59;210.0;210.0
30;244.44;210.0;210.0
31;239.01;210.0;210.0
32;236.92;210.0;210.0
33;239.06;210.0;210.0
34;236.72;211.0;210.0
35;233.8;211.0;210.0
36;236.65;211.0;210.0
37;239.82;211.0;210.0
38;237.21;210.0;210.0
39;241.24;210.0;210.0
40;234.12;210.0;210.0
41;232.61;210.0;210.0
42;230.3;210.0;210.0
43;226.3;210.0;210.0
44;222.88;210.0;210.0
45;228.24;210.0;210.0
46;224.78;210.0;210.0
47;221.58;210.0;210.0
48;225.72;210.0;210.0
49;224.96;210.0;210.0
50;225.43;210.0;210.0
51;229.85;210.0;210.0
52;228.45;210.0;210.0
53;225.3;210.0;210.0
54;223.77;210.0;210.0
55;224.08;210.0;210.0
56;223.55;210.0;210.0
57;225.72;210.0;210.0
58;230.89;210.0;210.0
59;226.72;210.0;210.0
60;227.11;210.0;210.0
61;224.61;210.0;210.0
62;223.39;210.0;210.0
63;227.02;210.0;210.0
64;229.59;210.0;210.0
65;232.53;210.0;210.0
66;230.94;210.0;210.0
67;225.74;210.0;210.0
68;223.45;210.0;210.0
69;226.93;210.0;210.0
70;226.77;210.0;210.0
71;226.05;210.0;210.0
72;222.1;211.0;210.0
73;219.68;212.0;210.0
74;218.67;210.0;210.0
75;219.06;210.0;210.0
76;225.69;210.0;210.0
77;223.99;211.0;210.0
78;224.0;211.0;210.0
79;221.03;210.0;210.0
80;227.98;211.0;210.0
81;229.35;210.0;210.0
82;225.95;210.0;210.0
83;225.64;210.0;210.0
84;223.16;210.0;210.0
85;226.6;210.0;210.0
86;224.55;210.0;210.0
87;230.99;210.0;210.0
88;229.47;211.0;210.0
89;223.68;210.0;210.0
90;218.91;211.0;210.0
91;219.52;211.0;210.0
92;222.93;210.0;210.0
93;222.54;210.0;210.0
94;224.0;210.0;210.0
95;222.86;210.0;210.0
96;220.21;211.0;210.0
97;229.95;210.0;210.0
98;236.8;210.0;210.0
99;225.61;210.0;210.0
100;226.19;210.0;210.0
