1;616.0156666666666;528.2333333333333;528.2333333333333
2;605.1569999999999;527.9666666666667;527.8
3;598.1733333333333;527.7;527.3
4;591.5730000000002;527.8666666666667;527.2
5;591.4996666666667;527.7666666666667;527.1
6;590.7793333333335;527.4666666666667;527.0333333333333
7;588.3389999999999;527.5333333333333;527.0
8;588.015;527.5666666666667;527.0
9;589.4053333333335;527.7333333333333;527.0
10;590.041;527.8666666666667;527.0
11;587.5933333333334;527.6333333333333;527.0
12;586.7003333333333;527.4333333333333;527.0
13;586.1059999999999;527.5666666666667;527.0
14;585.5606666666667;527.4333333333333;527.0
15;584.8136666666667;527.4333333333333;527.0
16;585.5426666666666;527.5;527.0
17;586.7226666666666;527.5666666666667;527.0
18;583.6373333333333;527.7;527.0
19;583.2303333333334;527.6333333333333;527.0
20;582.2423333333332;527.4;527.0
21;583.3716666666666;527.4;527.0
22;583.0513333333333;527.3;527.0
23;583.369;527.3666666666667;527.0
24;583.9793333333333;527.3333333333334;527.0
25;585.6633333333334;527.3333333333334;527.0
26;585.1436666666668;527.5;527.0
27;584.557;527.5666666666667;527.0
28;583.2;527.4333333333333;527.0
29;584.5313333333332;527.6;527.0
30;584.4103333333334;527.6666666666666;527.0
31;584.7013333333333;527.9333333333333;527.0
32;583.338;527.7333333333333;527.0
33;582.6693333333333;527.7333333333333;527.0
34;582.0186666666666;527.8333333333334;527.0
35;581.837;527.6;527.0
36;580.9796666666666;527.3666666666667;527.0
37;580.1593333333333;527.5;527.0
38;580.8946666666666;527.6333333333333;527.0
39;580.1236666666666;527.6;527.0
40;578.1619999999999;527.6;527.0
41;579.836;527.5;527.0
42;579.7283333333332;527.6333333333333;527.0
43;578.6239999999998;527.6333333333333;527.0
44;578.7056666666667;527.4333333333333;527.0
45;578.3333333333333;527.7333333333333;527.0
46;578.4876666666668;527.6;527.0
47;578.8246666666669;527.4;527.0
48;576.8556666666667;527.4666666666667;527.0
49;576.2756666666668;527.4333333333333;527.0
50;577.7453333333335;527.3666666666667;527.0
51;577.9673333333335;527.4666666666667;527.0
52;578.0913333333334;527.7666666666667;527.0
53;576.6453333333334;527.5;527.0
54;578.8123333333335;527.5333333333333;527.0
55;577.762;527.3666666666667;527.0
56;578.2563333333331;527.8;527.0
57;578.1026666666669;527.5333333333333;527.0
58;577.409;527.6333333333333;527.0
59;576.8136666666668;527.6333333333333;527.0
60;578.034;527.6333333333333;527.0
61;579.2520000000002;527.4333333333333;527.0
62;576.9506666666667;527.7;527.0
63;577.0043333333334;527.8333333333334;527.0
64;577.1373333333333;527.5666666666667;527.0
65;577.276;527.5333333333333;527.0
66;577.3483333333332;527.8;527.0
67;577.3493333333334;527.7;527.0
68;575.2266666666667;527.7333333333333;527.0
69;575.2463333333333;527.8666666666667;527.0
70;576.329;527.7333333333333;527.0
71;574.616;527.5666666666667;527.0
72;576.2313333333333;527.4;527.0
73;575.8253333333333;527.4333333333333;527.0
74;576.2343333333334;527.6333333333333;527.0
75;577.1093333333333;527.8;527.0
76;576.2616666666667;527.4666666666667;527.0
77;575.2163333333333;527.4;527.0
78;575.9786666666668;527.6666666666666;527.0
79;575.84;527.8;527.0
80;576.607;527.9;527.0
81;575.7330000000001;527.8;527.0
82;576.3683333333335;527.7666666666667;527.0
83;576.6420000000002;527.5333333333333;527.0
84;576.3006666666666;527.7;527.0
85;575.079;527.7333333333333;527.0
86;575.139;527.5666666666667;527.0
87;573.9239999999999;527.8;527.0
88;574.6323333333333;527.9333333333333;527.0
89;574.7436666666667;527.6;527.0
90;574.6916666666667;527.4333333333333;527.0
91;574.989;527.6666666666666;527.0
92;572.9496666666666;527.5666666666667;527.0
93;572.95;527.5666666666667;527.0
94;572.6746666666667;527.5666666666667;527.0
95;571.9996666666667;527.4666666666667;527.0
96;572.8340000000002;527.6;527.0
97;573.4323333333334;527.7333333333333;527.0
98;572.7793333333335;527.3333333333334;527.0
99;572.5676666666666;527.3333333333334;527.0
100;572.9136666666667;527.4;527.0
