1;468.64;363.0;363.0
2;453.74;363.0;363.0
3;448.03;363.0;363.0
4;448.22;360.0;360.0
5;451.85;363.0;360.0
6;453.6;363.0;360.0
7;444.6;352.0;352.0
8;435.38;352.0;352.0
9;433.51;359.0;352.0
10;421.02;366.0;352.0
11;419.76;366.0;352.0
12;423.22;359.0;352.0
13;419.88;359.0;352.0
14;417.23;359.0;352.0
15;414.37;357.0;352.0
16;422.58;357.0;352.0
17;423.78;358.0;352.0
18;419.19;358.0;352.0
19;412.89;358.0;352.0
20;407.36;355.0;352.0
21;408.57;360.0;352.0
22;411.03;360.0;352.0
23;416.09;359.0;352.0
24;417.04;357.0;352.0
25;421.07;361.0;352.0
26;420.49;360.0;352.0
27;414.4;358.0;352.0
28;413.49;358.0;352.0
29;407.5;358.0;352.0
30;411.82;358.0;352.0
31;415.59;359.0;352.0
32;410.38;359.0;352.0
33;406.6;359.0;352.0
34;415.23;359.0;352.0
35;416.64;357.0;352.0
36;427.1;353.0;352.0
37;430.13;355.0;352.0
38;433.01;355.0;352.0
39;426.27;355.0;352.0
40;423.1;358.0;352.0
41;424.16;358.0;352.0
42;421.15;358.0;352.0
43;425.83;358.0;352.0
44;432.49;358.0;352.0
45;421.92;358.0;352.0
46;418.24;358.0;352.0
47;414.49;358.0;352.0
48;411.4;356.0;352.0
49;420.19;356.0;352.0
50;414.01;362.0;352.0
51;415.43;359.0;352.0
52;418.97;359.0;352.0
53;426.23;356.0;352.0
54;415.58;359.0;352.0
55;417.41;359.0;352.0
56;413.89;354.0;352.0
57;411.16;359.0;352.0
58;409.03;359.0;352.0
59;411.02;356.0;352.0
60;419.91;356.0;352.0
61;408.1;360.0;352.0
62;417.08;360.0;352.0
63;415.74;360.0;352.0
64;416.71;360.0;352.0
65;415.54;356.0;352.0
66;416.33;364.0;352.0
67;421.08;364.0;352.0
68;423.58;362.0;352.0
69;417.06;356.0;352.0
70;420.91;356.0;352.0
71;422.43;356.0;352.0
72;423.77;356.0;352.0
73;424.52;365.0;352.0
74;427.44;360.0;352.0
75;428.92;352.0;352.0
76;425.83;355.0;352.0
77;423.79;360.0;352.0
78;422.05;356.0;352.0
79;422.28;354.0;352.0
80;419.47;354.0;352.0
81;421.72;359.0;352.0
82;414.98;362.0;352.0
83;413.2;361.0;352.0
84;409.11;361.0;352.0
85;413.0;361.0;352.0
86;410.76;355.0;352.0
87;413.66;357.0;352.0
88;411.23;357.0;352.0
89;417.74;357.0;352.0
90;415.41;357.0;352.0
91;412.95;357.0;352.0
92;412.33;357.0;352.0
93;422.8;357.0;352.0
94;425.78;357.0;352.0
95;425.13;363.0;352.0
96;421.51;358.0;352.0
97;423.0;358.0;352.0
98;416.92;358.0;352.0
99;407.37;358.0;352.0
100;415.51;358.0;352.0
